Entropy 2-grams	Chi^2 2-grams	Entropy 3-grams	Chi^2 3-grams	Entropy 4-grams	Chi^2 4-grams	Size	Termination	File Command
8.62238	1829.75	8.9124	2319.17	9.09914	1962.67	4237	png	PNG image data, 50 x 45, 8-bit/color RGBA, non-interlaced
8.62238	1829.75	8.9124	2319.17	9.09914	1962.67	4237	png	PNG image data, 50 x 45, 8-bit/color RGBA, non-interlaced
8.6534	1827.2	8.94672	2619.29	9.16841	2752	4953	png	PNG image data, 104 x 120, 8-bit colormap, non-interlaced
8.62175	1812	8.91966	2245	9.10441	2456.83	4510	png	PNG image data, 140 x 86, 8-bit/color RGBA, non-interlaced
8.62175	1812	8.91966	2245	9.10441	2456.83	4510	png	PNG image data, 140 x 86, 8-bit/color RGBA, non-interlaced
8.62175	1812	8.91966	2245	9.10441	2456.83	4510	png	PNG image data, 140 x 86, 8-bit/color RGBA, non-interlaced
8.62175	1812	8.91966	2245	9.10441	2456.83	4510	png	PNG image data, 140 x 86, 8-bit/color RGBA, non-interlaced
8.64877	1797.56	8.93058	2271.57	9.10991	2483.83	4494	png	PNG image data, 140 x 86, 8-bit/color RGBA, non-interlaced
8.64877	1797.56	8.93058	2271.57	9.10991	2483.83	4494	png	PNG image data, 140 x 86, 8-bit/color RGBA, non-interlaced
8.64877	1797.56	8.93058	2271.57	9.10991	2483.83	4494	png	PNG image data, 140 x 86, 8-bit/color RGBA, non-interlaced
8.64877	1797.56	8.93058	2271.57	9.10991	2483.83	4494	png	PNG image data, 140 x 86, 8-bit/color RGBA, non-interlaced
8.62962	1780.11	8.91412	2331.57	9.09601	2487.67	4549	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.62962	1780.11	8.91412	2331.57	9.09601	2487.67	4549	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.62962	1780.11	8.91412	2331.57	9.09601	2487.67	4549	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.62962	1780.11	8.91412	2331.57	9.09601	2487.67	4549	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.62893	1759.33	8.91917	2241.14	9.10096	2456.67	4541	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.62893	1759.33	8.91917	2241.14	9.10096	2456.67	4541	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.62893	1759.33	8.91917	2241.14	9.10096	2456.67	4541	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.62893	1759.33	8.91917	2241.14	9.10096	2456.67	4541	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.63518	1734.75	8.91792	2345.17	9.10808	2600.4	4169	png	PNG image data, 104 x 35, 8-bit/color RGBA, non-interlaced
8.63518	1734.75	8.91792	2345.17	9.10808	2600.4	4169	png	PNG image data, 104 x 35, 8-bit/color RGBA, non-interlaced
8.63518	1734.75	8.91792	2345.17	9.10808	2600.4	4169	png	PNG image data, 104 x 35, 8-bit/color RGBA, non-interlaced
8.63518	1734.75	8.91792	2345.17	9.10808	2600.4	4169	png	PNG image data, 104 x 35, 8-bit/color RGBA, non-interlaced
8.6453	1656.25	8.91651	2274.5	9.1176	2508.8	4181	gz	gzip compressed data, max compression, from TOPS/20, original size 13660
8.60969	1642.13	8.90223	2067	9.09662	2192.6	4018	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.60969	1642.13	8.90223	2067	9.09662	2192.6	4018	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.60969	1642.13	8.90223	2067	9.09662	2192.6	4018	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.61242	1622.38	8.90016	2132.67	9.09109	2213.2	4044	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.61242	1622.38	8.90016	2132.67	9.09109	2213.2	4044	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.61242	1622.38	8.90016	2132.67	9.09109	2213.2	4044	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.61242	1622.38	8.90016	2132.67	9.09109	2213.2	4044	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.63621	1621.67	8.9322	2134.86	9.12639	2332.17	4408	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.63621	1621.67	8.9322	2134.86	9.12639	2332.17	4408	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.63621	1621.67	8.9322	2134.86	9.12639	2332.17	4408	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.63807	1612.88	8.92229	2117.67	9.12052	2376.4	4096	tgz	gzip compressed data, from Unix, original size 328327252
8.63807	1612.88	8.92229	2117.67	9.12052	2376.4	4096	tgz	gzip compressed data, from Unix, original size 328327252
8.63807	1612.88	8.92229	2117.67	9.12052	2376.4	4096	tgz	gzip compressed data, from Unix, original size 328327252
8.63807	1612.88	8.92229	2117.67	9.12052	2376.4	4096	tgz	gzip compressed data, from Unix, original size 328327252
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.6106	1603.33	8.90041	1859	9.09052	2063.5	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced
8.60982	1602.29	8.89145	2162.4	9.07023	1907	3613	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.60982	1602.29	8.89145	2162.4	9.07023	1907	3613	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.60982	1602.29	8.89145	2162.4	9.07023	1907	3613	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.60982	1602.29	8.89145	2162.4	9.07023	1907	3613	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.61687	1588.29	8.9083	2124.4	9.07234	1908	3621	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.62662	1584.43	8.91449	1741.67	9.10358	1919	3756	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.62662	1584.43	8.91449	1741.67	9.10358	1919	3756	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.62662	1584.43	8.91449	1741.67	9.10358	1919	3756	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.62662	1584.43	8.91449	1741.67	9.10358	1919	3756	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.60764	1554.29	8.90892	1529	9.10178	1653.4	3682	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.60764	1554.29	8.90892	1529	9.10178	1653.4	3682	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.60764	1554.29	8.90892	1529	9.10178	1653.4	3682	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.60764	1554.29	8.90892	1529	9.10178	1653.4	3682	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.6296	1552.86	8.90729	1750.33	9.11499	1932.6	3768	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.6296	1552.86	8.90729	1750.33	9.11499	1932.6	3768	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.6296	1552.86	8.90729	1750.33	9.11499	1932.6	3768	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.6296	1552.86	8.90729	1750.33	9.11499	1932.6	3768	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.62981	1550.14	8.94029	1570.17	9.12024	1883.8	3709	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.6085	1543	8.88837	1958.5	9.10259	2015.8	3875	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.6085	1543	8.88837	1958.5	9.10259	2015.8	3875	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.6085	1543	8.88837	1958.5	9.10259	2015.8	3875	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.6085	1543	8.88837	1958.5	9.10259	2015.8	3875	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.64062	1493.75	8.93249	1973.17	9.13175	2284.6	4031	png	PNG image data, 45 x 45, 8-bit/color RGBA, non-interlaced
8.63678	1491.13	8.92259	1894	9.11933	2044.6	3938	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.63678	1491.13	8.92259	1894	9.11933	2044.6	3938	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.56884	1473.33	8.85015	1657.4	9.01486	1891	3157	png	PNG image data, 70 x 70, 8-bit/color RGBA, non-interlaced
8.56884	1473.33	8.85015	1657.4	9.01486	1891	3157	png	PNG image data, 70 x 70, 8-bit/color RGBA, non-interlaced
8.64133	1470.71	8.9423	1933.6	9.14608	1622.2	3610	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.64133	1470.71	8.9423	1933.6	9.14608	1622.2	3610	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.64133	1470.71	8.9423	1933.6	9.14608	1622.2	3610	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.64133	1470.71	8.9423	1933.6	9.14608	1622.2	3610	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.64995	1464.88	8.95648	1937.33	9.16047	2079	3986	png	PNG image data, 81 x 80, 8-bit/color RGBA, non-interlaced
8.64995	1464.88	8.95648	1937.33	9.16047	2079	3986	png	PNG image data, 81 x 80, 8-bit/color RGBA, non-interlaced
8.64995	1464.88	8.95648	1937.33	9.16047	2079	3986	png	PNG image data, 81 x 80, 8-bit/color RGBA, non-interlaced
8.64995	1464.88	8.95648	1937.33	9.16047	2079	3986	png	PNG image data, 81 x 80, 8-bit/color RGBA, non-interlaced
8.61632	1459.5	8.89933	1593.2	9.07303	1971.25	3296	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.61632	1459.5	8.89933	1593.2	9.07303	1971.25	3296	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.61945	1458.17	8.9109	1631.6	9.12256	1831.25	3288	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.62391	1456.43	8.91291	2066.2	9.11926	1772.4	3622	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.62391	1456.43	8.91291	2066.2	9.11926	1772.4	3622	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.62391	1456.43	8.91291	2066.2	9.11926	1772.4	3622	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.62391	1456.43	8.91291	2066.2	9.11926	1772.4	3622	png	PNG image data, 57 x 57, 8-bit/color RGBA, non-interlaced
8.62403	1451	8.91576	2056.2	9.10037	1718.2	3618	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.62403	1451	8.91576	2056.2	9.10037	1718.2	3618	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.59128	1449.14	8.88247	1870.8	9.08504	2301.25	3458	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.6269	1448.38	8.94163	1799.33	9.12329	2103.4	3966	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.6269	1448.38	8.94163	1799.33	9.12329	2103.4	3966	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.61987	1399	8.89605	1489.6	9.0734	1799	3181	png	PNG image data, 119 x 35, 8-bit/color RGBA, non-interlaced
8.62312	1387.67	8.92546	1565	9.10379	1931.5	3213	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.62312	1387.67	8.92546	1565	9.10379	1931.5	3213	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.62312	1387.67	8.92546	1565	9.10379	1931.5	3213	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.62312	1387.67	8.92546	1565	9.10379	1931.5	3213	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.62577	1328.71	8.9236	1844.2	9.13191	1502.4	3499	png	PNG image data, 75 x 60, 8-bit/color RGBA, non-interlaced
8.62577	1328.71	8.9236	1844.2	9.13191	1502.4	3499	png	PNG image data, 75 x 60, 8-bit/color RGBA, non-interlaced
8.62577	1328.71	8.9236	1844.2	9.13191	1502.4	3499	png	PNG image data, 75 x 60, 8-bit/color RGBA, non-interlaced
8.62577	1328.71	8.9236	1844.2	9.13191	1502.4	3499	png	PNG image data, 75 x 60, 8-bit/color RGBA, non-interlaced
8.5991	1320.14	8.89253	1795	9.06444	1556.4	3410	png	PNG image data, 49 x 49, 8-bit/color RGBA, non-interlaced
8.5991	1320.14	8.89253	1795	9.06444	1556.4	3410	png	PNG image data, 49 x 49, 8-bit/color RGBA, non-interlaced
8.5991	1320.14	8.89253	1795	9.06444	1556.4	3410	png	PNG image data, 49 x 49, 8-bit/color RGBA, non-interlaced
8.5991	1320.14	8.89253	1795	9.06444	1556.4	3410	png	PNG image data, 49 x 49, 8-bit/color RGBA, non-interlaced
8.57859	1314.6	8.8452	1580.75	9.02618	1293	2717	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.57859	1314.6	8.8452	1580.75	9.02618	1293	2717	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.57859	1314.6	8.8452	1580.75	9.02618	1293	2717	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.57859	1314.6	8.8452	1580.75	9.02618	1293	2717	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.60401	1307.67	8.88749	1471	9.06738	1776	3137	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.60401	1307.67	8.88749	1471	9.06738	1776	3137	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.611	1279.29	8.88248	1745.8	9.04914	1529.6	3339	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.611	1279.29	8.88248	1745.8	9.04914	1529.6	3339	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.611	1279.29	8.88248	1745.8	9.04914	1529.6	3339	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.611	1279.29	8.88248	1745.8	9.04914	1529.6	3339	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.58017	1270.4	8.84761	1529.75	9.02588	1290.5	2669	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.58017	1270.4	8.84761	1529.75	9.02588	1290.5	2669	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.58017	1270.4	8.84761	1529.75	9.02588	1290.5	2669	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.58017	1270.4	8.84761	1529.75	9.02588	1290.5	2669	png	PNG image data, 122 x 75, 8-bit/color RGBA, non-interlaced
8.56585	1268	8.82619	1430.25	9.02528	1150	2647	png	PNG image data, 36 x 36, 8-bit/color RGBA, non-interlaced
8.63887	1246.29	8.92199	1672.4	9.14213	1957	3401	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.63887	1246.29	8.92199	1672.4	9.14213	1957	3401	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.63887	1246.29	8.92199	1672.4	9.14213	1957	3401	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.63887	1246.29	8.92199	1672.4	9.14213	1957	3401	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.61948	1245.29	8.91168	1655	9.09183	2049.75	3366	png	PNG image data, 75 x 44, 8-bit/color RGBA, non-interlaced
8.61948	1245.29	8.91168	1655	9.09183	2049.75	3366	png	PNG image data, 75 x 44, 8-bit/color RGBA, non-interlaced
8.61948	1245.29	8.91168	1655	9.09183	2049.75	3366	png	PNG image data, 75 x 44, 8-bit/color RGBA, non-interlaced
8.61948	1245.29	8.91168	1655	9.09183	2049.75	3366	png	PNG image data, 75 x 44, 8-bit/color RGBA, non-interlaced
8.5618	1213.67	8.83505	1224.4	9.03328	1338.5	2855	png	PNG image data, 242 x 21, 8-bit/color RGBA, non-interlaced
8.5618	1213.67	8.83505	1224.4	9.03328	1338.5	2855	png	PNG image data, 242 x 21, 8-bit/color RGBA, non-interlaced
8.5618	1213.67	8.83505	1224.4	9.03328	1338.5	2855	png	PNG image data, 242 x 21, 8-bit/color RGBA, non-interlaced
8.5618	1213.67	8.83505	1224.4	9.03328	1338.5	2855	png	PNG image data, 242 x 21, 8-bit/color RGBA, non-interlaced
8.58537	1208.2	8.86196	1427.5	9.06238	1886	2674	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.58537	1208.2	8.86196	1427.5	9.06238	1886	2674	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.58537	1208.2	8.86196	1427.5	9.06238	1886	2674	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.58537	1208.2	8.86196	1427.5	9.06238	1886	2674	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.58348	1205.6	8.84852	1427	9.02215	1911	2608	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.58348	1205.6	8.84852	1427	9.02215	1911	2608	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.58348	1205.6	8.84852	1427	9.02215	1911	2608	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.58348	1205.6	8.84852	1427	9.02215	1911	2608	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.57342	1202.67	8.80961	1327.4	8.98182	1437	2837	png	PNG image data, 66 x 66, 8-bit/color RGBA, non-interlaced
8.57342	1202.67	8.80961	1327.4	8.98182	1437	2837	png	PNG image data, 66 x 66, 8-bit/color RGBA, non-interlaced
8.57342	1202.67	8.80961	1327.4	8.98182	1437	2837	png	PNG image data, 66 x 66, 8-bit/color RGBA, non-interlaced
8.57342	1202.67	8.80961	1327.4	8.98182	1437	2837	png	PNG image data, 66 x 66, 8-bit/color RGBA, non-interlaced
8.53254	1184.6	8.76222	1455	8.95294	1277.75	2574	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.53254	1184.6	8.76222	1455	8.95294	1277.75	2574	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.53254	1184.6	8.76222	1455	8.95294	1277.75	2574	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.52989	1177.33	8.81608	786.333	8.97782	1394.5	1804	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced
8.52989	1177.33	8.81608	786.333	8.97782	1394.5	1804	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced
8.52989	1177.33	8.81608	786.333	8.97782	1394.5	1804	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced
8.52989	1177.33	8.81608	786.333	8.97782	1394.5	1804	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced
8.60739	1169	8.8984	1418.5	9.10912	1777.33	2694	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.60739	1169	8.8984	1418.5	9.10912	1777.33	2694	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.60739	1169	8.8984	1418.5	9.10912	1777.33	2694	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.60739	1169	8.8984	1418.5	9.10912	1777.33	2694	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.58925	1166.2	8.90179	1318.25	9.08057	1710.33	2615	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.58925	1166.2	8.90179	1318.25	9.08057	1710.33	2615	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.58925	1166.2	8.90179	1318.25	9.08057	1710.33	2615	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.58925	1166.2	8.90179	1318.25	9.08057	1710.33	2615	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.63836	1155.83	8.93728	1767.5	9.14202	1432.25	2996	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.63836	1155.83	8.93728	1767.5	9.14202	1432.25	2996	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.63836	1155.83	8.93728	1767.5	9.14202	1432.25	2996	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.63836	1155.83	8.93728	1767.5	9.14202	1432.25	2996	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.60533	1143.6	8.87177	1360.5	9.03088	1913.67	2602	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.60533	1143.6	8.87177	1360.5	9.03088	1913.67	2602	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.60533	1143.6	8.87177	1360.5	9.03088	1913.67	2602	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.60533	1143.6	8.87177	1360.5	9.03088	1913.67	2602	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.59298	1137.4	8.86464	1413	9.06047	1824	2638	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.59298	1137.4	8.86464	1413	9.06047	1824	2638	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.59298	1137.4	8.86464	1413	9.06047	1824	2638	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.59298	1137.4	8.86464	1413	9.06047	1824	2638	png	PNG image data, 94 x 58, 8-bit/color RGBA, non-interlaced
8.56824	1137.17	8.82269	1281.4	9.01332	1546.75	2858	png	PNG image data, 48 x 48, 8-bit/color RGBA, non-interlaced
8.55969	1135	8.82011	881	9.00224	1392	1817	png	PNG image data, 50 x 50, 8-bit/color RGBA, non-interlaced
8.55969	1135	8.82011	881	9.00224	1392	1817	png	PNG image data, 50 x 50, 8-bit/color RGBA, non-interlaced
8.55969	1135	8.82011	881	9.00224	1392	1817	png	PNG image data, 50 x 50, 8-bit/color RGBA, non-interlaced
8.55079	1119	8.84371	1325	9.00577	1066.75	2566	png	PNG image data, 50 x 50, 8-bit/color RGBA, non-interlaced
8.57041	1111	8.83203	1289	9.01905	1615.33	2522	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced
8.57041	1111	8.83203	1289	9.01905	1615.33	2522	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced
8.57041	1111	8.83203	1289	9.01905	1615.33	2522	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced
8.57041	1111	8.83203	1289	9.01905	1615.33	2522	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced
8.50727	1101.75	8.74237	1359.33	8.88435	1196	2068	png	PNG image data, 119 x 62, 8-bit/color RGBA, non-interlaced
8.50727	1101.75	8.74237	1359.33	8.88435	1196	2068	png	PNG image data, 119 x 62, 8-bit/color RGBA, non-interlaced
8.50727	1101.75	8.74237	1359.33	8.88435	1196	2068	png	PNG image data, 119 x 62, 8-bit/color RGBA, non-interlaced
8.50727	1101.75	8.74237	1359.33	8.88435	1196	2068	png	PNG image data, 119 x 62, 8-bit/color RGBA, non-interlaced
8.52036	1098.25	8.79443	1303	8.9777	1075.33	2082	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.52036	1098.25	8.79443	1303	8.9777	1075.33	2082	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.52036	1098.25	8.79443	1303	8.9777	1075.33	2082	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.52036	1098.25	8.79443	1303	8.9777	1075.33	2082	png	PNG image data, 60 x 60, 8-bit/color RGBA, non-interlaced
8.5598	1096	8.85207	1171	9.00969	1595.33	2426	png	PNG image data, 320 x 54, 8-bit/color RGB, non-interlaced
8.5598	1096	8.85207	1171	9.00969	1595.33	2426	png	PNG image data, 320 x 54, 8-bit/color RGB, non-interlaced
8.5598	1096	8.85207	1171	9.00969	1595.33	2426	png	PNG image data, 320 x 54, 8-bit/color RGB, non-interlaced
8.5598	1096	8.85207	1171	9.00969	1595.33	2426	png	PNG image data, 320 x 54, 8-bit/color RGB, non-interlaced
8.59735	1093	8.87864	1262.75	9.06634	1579.33	2577	png	PNG image data, 32 x 32, 8-bit/color RGBA, non-interlaced
8.59735	1093	8.87864	1262.75	9.06634	1579.33	2577	png	PNG image data, 32 x 32, 8-bit/color RGBA, non-interlaced
8.59735	1093	8.87864	1262.75	9.06634	1579.33	2577	png	PNG image data, 32 x 32, 8-bit/color RGBA, non-interlaced
8.53059	1089.8	8.80785	1114.75	8.95194	1756.67	2415	png	PNG image data, 38 x 89, 8-bit/color RGBA, non-interlaced
8.53059	1089.8	8.80785	1114.75	8.95194	1756.67	2415	png	PNG image data, 38 x 89, 8-bit/color RGBA, non-interlaced
8.53059	1089.8	8.80785	1114.75	8.95194	1756.67	2415	png	PNG image data, 38 x 89, 8-bit/color RGBA, non-interlaced
8.53059	1089.8	8.80785	1114.75	8.95194	1756.67	2415	png	PNG image data, 38 x 89, 8-bit/color RGBA, non-interlaced
8.55747	1088.4	8.81974	1093.75	9.00765	1384.67	2381	png	PNG image data, 90 x 75, 8-bit/color RGBA, non-interlaced
8.5228	1079.5	8.76916	1378.67	8.95795	1049.67	2103	png	PNG image data, 119 x 62, 8-bit/color RGBA, non-interlaced
8.5228	1079.5	8.76916	1378.67	8.95795	1049.67	2103	png	PNG image data, 119 x 62, 8-bit/color RGBA, non-interlaced
