Entropy 2-grams	Chi^2 2-grams	Entropy 3-grams	Chi^2 3-grams	Size	Termination	File Command	10.3887524951	-13818.5100000016	-13818.5100000016	-13818.5100000016	-13818.5100000016	-13818.5100000016	-13818.5100000016	-13818.5100000016	-13818.5100000016
8.67052	173	8.76017	36	449	png	PNG image data, 63 x 32, 8-bit/color RGBA, non-interlaced									
8.67052	173	8.76017	36	449	png	PNG image data, 63 x 32, 8-bit/color RGBA, non-interlaced									
8.67052	173	8.76017	36	449	png	PNG image data, 63 x 32, 8-bit/color RGBA, non-interlaced									
8.67052	173	8.76017	36	449	png	PNG image data, 63 x 32, 8-bit/color RGBA, non-interlaced									
8.67052	173	8.76017	36	449	png	PNG image data, 63 x 32, 8-bit/color RGBA, non-interlaced									
8.67052	173	8.76017	36	449	png	PNG image data, 63 x 32, 8-bit/color RGBA, non-interlaced									
8.67052	173	8.76017	36	449	png	PNG image data, 63 x 32, 8-bit/color RGBA, non-interlaced									
8.67052	173	8.76017	36	449	png	PNG image data, 63 x 32, 8-bit/color RGBA, non-interlaced									
8.67052	173	8.76017	36	449	png	PNG image data, 63 x 32, 8-bit/color RGBA, non-interlaced									
11.1172	274	11.176	38	2332	png	PNG image data, 63 x 55, 8-bit/color RGBA, non-interlaced									
11.1172	274	11.176	38	2332	png	PNG image data, 63 x 55, 8-bit/color RGBA, non-interlaced									
11.1172	274	11.176	38	2332	png	PNG image data, 63 x 55, 8-bit/color RGBA, non-interlaced									
11.1172	274	11.176	38	2332	png	PNG image data, 63 x 55, 8-bit/color RGBA, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
9.53294	152	9.58266	38	785	png	PNG image data, 64 x 64, 8-bit gray+alpha, non-interlaced									
13.0442	1009	13.1923	57	9390	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
13.0442	1009	13.1923	57	9390	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
13.0442	1009	13.1923	57	9390	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
12.7161	763	12.8508	50	7407	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
12.5485	726	12.68	54	6588	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
12.5485	726	12.68	54	6588	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
12.5485	726	12.68	54	6588	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
12.4646	624	12.5811	56	6156	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
12.4646	624	12.5811	56	6156	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
12.4646	624	12.5811	56	6156	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
12.5816	620	12.6907	52	6634	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
12.4252	601	12.5403	51	5978	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.4845	466	11.6246	65	3213	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.4845	466	11.6246	65	3213	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.4845	466	11.6246	65	3213	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.4845	466	11.6246	65	3213	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.8243	361	11.9054	53	3875	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.8243	361	11.9054	53	3875	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.8243	361	11.9054	53	3875	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.8243	361	11.9054	53	3875	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.6073	333	11.6864	66	3339	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.6073	333	11.6864	66	3339	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.6073	333	11.6864	66	3339	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.6073	333	11.6864	66	3339	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.7264	313	11.803	53	3610	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.7264	313	11.803	53	3610	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.7264	313	11.803	53	3610	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.7264	313	11.803	53	3610	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.6429	304	11.7169	50	3401	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.6429	304	11.7169	50	3401	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.6429	304	11.7169	50	3401	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
11.6429	304	11.7169	50	3401	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
8.62381	149	8.69616	45	443	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
8.62381	149	8.69616	45	443	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
8.62381	149	8.69616	45	443	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
8.62381	149	8.69616	45	443	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
9.41836	144	9.47606	35	734	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
9.41836	144	9.47606	35	734	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
9.41836	144	9.47606	35	734	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
9.41836	144	9.47606	35	734	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
9.41836	144	9.47606	35	734	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
9.41836	144	9.47606	35	734	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
9.41836	144	9.47606	35	734	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
9.41836	144	9.47606	35	734	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced									
8.58801	126	8.67379	25	421	png	PNG image data, 66 x 26, 8-bit/color RGBA, non-interlaced									
8.58801	126	8.67379	25	421	png	PNG image data, 66 x 26, 8-bit/color RGBA, non-interlaced									
8.58801	126	8.67379	25	421	png	PNG image data, 66 x 26, 8-bit/color RGBA, non-interlaced									
8.58801	126	8.67379	25	421	png	PNG image data, 66 x 26, 8-bit/color RGBA, non-interlaced									
8.58801	126	8.67379	25	421	png	PNG image data, 66 x 26, 8-bit/color RGBA, non-interlaced									
8.58801	126	8.67379	25	421	png	PNG image data, 66 x 26, 8-bit/color RGBA, non-interlaced									
11.3874	373	11.4578	53	2837	png	PNG image data, 66 x 66, 8-bit/color RGBA, non-interlaced									
11.3874	373	11.4578	53	2837	png	PNG image data, 66 x 66, 8-bit/color RGBA, non-interlaced									
11.3874	373	11.4578	53	2837	png	PNG image data, 66 x 66, 8-bit/color RGBA, non-interlaced									
11.3874	373	11.4578	53	2837	png	PNG image data, 66 x 66, 8-bit/color RGBA, non-interlaced									
12.6874	790	12.8422	38	7374	png	PNG image data, 67 x 67, 8-bit/color RGBA, non-interlaced									
12.6874	790	12.8422	38	7374	png	PNG image data, 67 x 67, 8-bit/color RGBA, non-interlaced									
12.6874	790	12.8422	38	7374	png	PNG image data, 67 x 67, 8-bit/color RGBA, non-interlaced									
12.6874	790	12.8422	38	7374	png	PNG image data, 67 x 67, 8-bit/color RGBA, non-interlaced									
11.544	237	11.616	29	3157	png	PNG image data, 70 x 70, 8-bit/color RGBA, non-interlaced									
11.544	237	11.616	29	3157	png	PNG image data, 70 x 70, 8-bit/color RGBA, non-interlaced									
10.5373	244	10.6303	62	1637	png	PNG image data, 71 x 74, 8-bit/color RGBA, non-interlaced									
10.5373	244	10.6303	62	1637	png	PNG image data, 71 x 74, 8-bit/color RGBA, non-interlaced									
10.5373	244	10.6303	62	1637	png	PNG image data, 71 x 74, 8-bit/color RGBA, non-interlaced									
10.5373	244	10.6303	62	1637	png	PNG image data, 71 x 74, 8-bit/color RGBA, non-interlaced									
8.51236	150	8.66902	26	421	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.51236	150	8.66902	26	421	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.51236	150	8.66902	26	421	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.51236	150	8.66902	26	421	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.51236	150	8.66902	26	421	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.51236	150	8.66902	26	421	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.51236	150	8.66902	26	421	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.35087	149	9.44495	26	711	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.74068	147	8.82067	40	476	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.3477	147	9.43664	26	707	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.3477	147	9.43664	26	707	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.3477	147	9.43664	26	707	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.74068	147	8.82067	40	476	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.3477	147	9.43664	26	707	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.3477	147	9.43664	26	707	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.3477	147	9.43664	26	707	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.74068	147	8.82067	40	476	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.3477	147	9.43664	26	707	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.3477	147	9.43664	26	707	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
10.3203	145	10.3672	29	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
10.3203	145	10.3672	29	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
10.3203	145	10.3672	29	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
10.3203	145	10.3672	29	1339	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34866	144	9.4344	29	710	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34866	144	9.4344	29	710	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34866	144	9.4344	29	710	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34866	144	9.4344	29	710	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34866	144	9.4344	29	710	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.34043	143	9.42394	29	705	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
9.33896	138	9.422	26	700	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.54325	134	8.62396	31	413	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
8.37405	127	8.46648	27	369	png	PNG image data, 72 x 72, 8-bit gray+alpha, non-interlaced									
12.7223	784	12.8766	43	7556	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
12.4774	588	12.6109	35	6282	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
12.4774	588	12.6109	35	6282	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
11.8352	378	11.9453	32	3966	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
11.8352	378	11.9453	32	3966	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
11.8849	327	11.9652	39	4018	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
11.8849	327	11.9652	39	4018	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
11.8849	327	11.9652	39	4018	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
11.7628	278	11.8497	29	3709	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
11.8671	252	11.9376	27	3938	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
11.8671	252	11.9376	27	3938	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
9.42542	138	9.4889	30	738	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
9.42542	138	9.4889	30	738	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
9.42542	138	9.4889	30	738	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
9.42542	138	9.4889	30	738	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced									
8.13664	250	8.2733	108	367	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
8.13664	250	8.2733	108	367	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
8.13664	250	8.2733	108	367	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
8.13664	250	8.2733	108	367	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
8.04803	244	8.19907	112	354	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
8.04803	244	8.19907	112	354	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
8.04803	244	8.19907	112	354	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
8.04803	244	8.19907	112	354	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
8.04803	244	8.19907	112	354	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
8.04803	244	8.19907	112	354	png	PNG image data, 74 x 98, 8-bit gray+alpha, non-interlaced									
11.6448	266	11.7101	36	3366	png	PNG image data, 75 x 44, 8-bit/color RGBA, non-interlaced									
11.6448	266	11.7101	36	3366	png	PNG image data, 75 x 44, 8-bit/color RGBA, non-interlaced									
11.6448	266	11.7101	36	3366	png	PNG image data, 75 x 44, 8-bit/color RGBA, non-interlaced									
11.6448	266	11.7101	36	3366	png	PNG image data, 75 x 44, 8-bit/color RGBA, non-interlaced									
11.6938	283	11.7657	37	3499	png	PNG image data, 75 x 60, 8-bit/color RGBA, non-interlaced									
11.6938	283	11.7657	37	3499	png	PNG image data, 75 x 60, 8-bit/color RGBA, non-interlaced									
11.6938	283	11.7657	37	3499	png	PNG image data, 75 x 60, 8-bit/color RGBA, non-interlaced									
11.6938	283	11.7657	37	3499	png	PNG image data, 75 x 60, 8-bit/color RGBA, non-interlaced									
10.3151	199	10.3678	45	1347	png	PNG image data, 80 x 42, 8-bit/color RGBA, non-interlaced									
10.3151	199	10.3678	45	1347	png	PNG image data, 80 x 42, 8-bit/color RGBA, non-interlaced									
10.3151	199	10.3678	45	1347	png	PNG image data, 80 x 42, 8-bit/color RGBA, non-interlaced									
10.3151	199	10.3678	45	1347	png	PNG image data, 80 x 42, 8-bit/color RGBA, non-interlaced									
8.94895	127	9.02058	25	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced									
8.94895	127	9.02058	25	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced									
8.94895	127	9.02058	25	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced									
8.94895	127	9.02058	25	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced									
8.94895	127	9.02058	25	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced									
8.94895	127	9.02058	25	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced									
8.94895	127	9.02058	25	532	png	PNG image data, 80 x 66, 8-bit gray+alpha, non-interlaced									
12.7296	642	12.8595	31	7453	png	PNG image data, 80 x 80, 8-bit/color RGBA, non-interlaced									
11.2189	259	11.2842	50	2522	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced									
11.2189	259	11.2842	50	2522	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced									
11.2189	259	11.2842	50	2522	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced									
11.2189	259	11.2842	50	2522	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced									
10.7368	227	10.7959	47	1804	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced									
10.7368	227	10.7959	47	1804	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced									
10.7368	227	10.7959	47	1804	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced									
10.7368	227	10.7959	47	1804	png	PNG image data, 81 x 50, 8-bit/color RGBA, non-interlaced									
11.8398	417	11.9495	47	3986	png	PNG image data, 81 x 80, 8-bit/color RGBA, non-interlaced									
11.8398	417	11.9495	47	3986	png	PNG image data, 81 x 80, 8-bit/color RGBA, non-interlaced									
11.8398	417	11.9495	47	3986	png	PNG image data, 81 x 80, 8-bit/color RGBA, non-interlaced									
11.8398	417	11.9495	47	3986	png	PNG image data, 81 x 80, 8-bit/color RGBA, non-interlaced									
11.5427	391	11.6606	74	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced									
11.5427	391	11.6606	74	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced									
11.5427	391	11.6606	74	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced									
11.5427	391	11.6606	74	3305	png	PNG image data, 83 x 83, 8-bit/color RGBA, non-interlaced									
12.1414	561	12.2724	56	4988	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced									
12.1414	561	12.2724	56	4988	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced									
12.1414	561	12.2724	56	4988	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced									
12.1414	561	12.2724	56	4988	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced									
12.4824	527	12.5919	43	6199	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced									
12.4824	527	12.5919	43	6199	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced									
12.4824	527	12.5919	43	6199	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced									
12.4824	527	12.5919	43	6199	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced									
11.3752	354	11.4808	56	2901	png	PNG image data, 88 x 19, 8-bit/color RGBA, non-interlaced									
11.111	352	11.1718	128	2381	png	PNG image data, 90 x 75, 8-bit/color RGBA, non-interlaced									
13.2926	1721	13.519	70	11807	png	PNG image data, 90 x 90, 8-bit/color RGBA, non-interlaced									
13.2926	1721	13.519	70	11807	png	PNG image data, 90 x 90, 8-bit/color RGBA, non-interlaced									
13.2926	1721	13.519	70	11807	png	PNG image data, 90 x 90, 8-bit/color RGBA, non-interlaced									
13.2926	1721	13.519	70	11807	png	PNG image data, 90 x 90, 8-bit/color RGBA, non-interlaced									
